DateTime,Wh
2025-07-21 00:00:00,61.50000000000001
2025-07-21 01:00:00,71.2387898669956
2025-07-21 02:00:00,72.54062478213216
2025-07-21 03:00:00,66.95972629603213
2025-07-21 04:00:00,63.11857877718116
2025-07-21 05:00:00,65.23644084999457
2025-07-21 06:00:00,66.67942357906833
2025-07-21 07:00:00,106.77874965504633
2025-07-21 08:00:00,127.30125216990469
2025-07-21 09:00:00,176.2265409150353
