DateTime,Forecast,Actual
2023-03-08 12:00:00+08:00,,293.61369068333335
2023-03-08 13:00:00+08:00,,298.93506211666664
2023-03-08 14:00:00+08:00,,313.41776431666665
2023-03-08 15:00:00+08:00,,322.8831902
2023-03-08 16:00:00+08:00,,409.4024723666666
2023-03-08 17:00:00+08:00,,295.35632061666666
2023-03-08 18:00:00+08:00,,160.79503499999998
2023-03-08 19:00:00+08:00,,137.73685783333332
2023-03-08 20:00:00+08:00,,127.74822103333334
2023-03-08 21:00:00+08:00,,124.27080485
2023-03-08 22:00:00+08:00,,115.69939663333334
2023-03-08 23:00:00+08:00,,122.0015353
2023-03-09 00:00:00+08:00,,109.83611948333332
2023-03-09 01:00:00+08:00,,108.68206605
2023-03-09 02:00:00+08:00,,107.8952414
2023-03-09 03:00:00+08:00,,107.80771065
2023-03-09 04:00:00+08:00,,109.72476338333333
2023-03-09 05:00:00+08:00,,106.9476214
2023-03-09 06:00:00+08:00,,132.40327811666666
2023-03-09 07:00:00+08:00,,214.12066946666667
2023-03-09 08:00:00+08:00,,403.2882217166666
2023-03-09 09:00:00+08:00,,449.1998893333333
2023-03-09 10:00:00+08:00,,462.4211242
2023-03-09 11:00:00+08:00,,476.62148775
2023-03-09 12:00:00+08:00,,442.3694051
2023-03-09 13:00:00+08:00,,450.8637201833333
2023-03-09 14:00:00+08:00,,447.41885305
2023-03-09 15:00:00+08:00,,407.2683624833333
2023-03-09 16:00:00+08:00,,389.8585199166666
2023-03-09 17:00:00+08:00,,308.35827093333336
2023-03-09 18:00:00+08:00,,210.2680615333333
2023-03-09 19:00:00+08:00,,167.13944491666666
2023-03-09 20:00:00+08:00,,133.07722328333332
2023-03-09 21:00:00+08:00,,132.46213495
2023-03-09 22:00:00+08:00,,124.01225748333331
2023-03-09 23:00:00+08:00,,117.74360676666666
2023-03-10 00:00:00+08:00,,115.08918473333333
2023-03-10 01:00:00+08:00,,110.93599823333334
2023-03-10 02:00:00+08:00,,106.31072951666668
2023-03-10 03:00:00+08:00,,105.67367218333334
2023-03-10 04:00:00+08:00,,106.09899148333334
2023-03-10 05:00:00+08:00,,105.82466428333332
2023-03-10 06:00:00+08:00,,122.7357285
