DateTime,Voltage,Current,Power,Energy,TotalEnergy,DailyEnergy,limitEnergy
2025-03-15 12:00:41,217.6999969,0,0,0.542999983,58.6439476,58.6439476,0
2025-03-15 12:00:41,217.6999969,0,0,0.542999983,58.6439476,58.6439476,0
2025-03-15 12:00:41,217.6999969,0,0,0.542999983,58.6439476,58.6439476,0
2025-03-15 12:00:41,217.6999969,0,0,0.542999983,58.6439476,58.6439476,0
