DateTime,Wh,temperature,hour,day_of_week,day_of_month,is_weekend,lag_1,lag_24,lag_168
2022-01-20 07:00:00+00:00,382.9432974,29.921501,7,3,20,0,360.18526148333336,343.8882684,357.99981891666664
2022-01-20 08:00:00+00:00,323.4621166333333,28.9715,8,3,20,0,382.9432974,315.22164871666666,310.4987773333333
2022-01-20 09:00:00+00:00,256.6040007166667,27.771502,9,3,20,0,323.4621166333333,260.06927735,251.3713999333333
2022-01-20 10:00:00+00:00,194.2133614333333,25.5715,10,3,20,0,256.6040007166667,179.9575987,180.66375445
2022-01-20 11:00:00+00:00,162.07503631666663,24.421501,11,3,20,0,194.2133614333333,144.30028756666667,151.40368046666666
2022-01-20 12:00:00+00:00,150.65785713333332,25.421501,12,3,20,0,162.07503631666663,129.60455896666667,123.46905775
2022-01-20 13:00:00+00:00,123.97162428333333,24.8215,13,3,20,0,150.65785713333332,109.99410245,97.84908303333332
2022-01-20 14:00:00+00:00,109.25243875,24.4715,14,3,20,0,123.97162428333333,92.81236231666666,102.68696535
2022-01-20 15:00:00+00:00,103.56159961666668,23.9715,15,3,20,0,109.25243875,94.79040033333334,91.34821313333332
2022-01-20 16:00:00+00:00,93.52306888333334,23.8215,16,3,20,0,103.56159961666668,101.4763131,96.66093093333332
2022-01-20 17:00:00+00:00,100.00215626666666,23.8215,17,3,20,0,93.52306888333334,90.86703496666668,92.48721245
2022-01-20 18:00:00+00:00,94.46783763333332,23.9715,18,3,20,0,100.00215626666666,90.32488756666666,87.35841778333334
2022-01-20 19:00:00+00:00,89.35090266666667,23.921501,19,3,20,0,94.46783763333332,90.32496356666668,86.64119716666666
2022-01-20 20:00:00+00:00,91.95201508333334,23.1215,20,3,20,0,89.35090266666667,90.52249618333332,88.09132673333333
2022-01-20 21:00:00+00:00,91.62799531666668,22.921501,21,3,20,0,91.95201508333334,92.41904186666666,85.76558846666667
2022-01-20 22:00:00+00:00,97.71079413333334,23.171501,22,3,20,0,91.62799531666668,125.342356,94.39658521666668
